,Age,Income,Children,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,Tenure,Techie_Yes,Phone_Yes,Multiple_Yes,StreamingTV_Yes
4880,47,16013.09,0,7.6964619999999995,197.4702,1348.318284,6.398242,0,1,1,0
4881,87,35805.47,0,14.478420000000002,184.9797,873.3472232,2.223563,0,1,1,0
4882,85,32153.72,0,12.26177,182.4676,877.0780549000001,7.277274,0,0,1,1
4883,49,16161.27,0,12.44948,182.447,619.2614035,3.4187,0,0,0,0
4884,51,20845.79,1,2.53911,197.4876,1964.367635,17.58224,0,1,0,0
4885,35,11830.39,2,8.293752,144.9607,868.497965,8.423652,0,1,1,0
4886,35,50391.85,0,9.518609,252.6378,1211.320081,6.739064,1,1,1,1
4887,27,48848.88,10,11.645439999999999,210.127,2774.912011,22.744,0,1,0,1
4888,43,40398.47,3,8.644175,235.1591,1270.455838,6.561310000000001,0,1,0,1
4889,87,24165.62,1,4.5655660000000005,152.4624,850.0650583999999,1.726822,0,1,1,1
4890,70,83334.79,6,7.213508,197.4725,1558.6949880000002,6.495239,0,1,1,1
4891,78,11009.87,0,7.889232000000001,125.0073,616.6230151000001,5.778279,0,1,1,0
4892,32,59960.0,5,9.638076,182.4433,1629.6963369999999,8.324111,0,1,1,0
4893,55,87320.1,0,10.189969999999999,104.9643,764.4832552999999,4.484822,0,1,0,0
4894,64,68793.34,1,12.17642,147.4738,814.9942633,6.994401,0,1,0,0
4895,57,33055.59,3,8.318932,142.4526,1384.0403199999998,6.597117,1,1,0,1
4896,23,22588.39,0,13.601529999999999,182.497,1321.610648,11.12081,0,1,1,0
4897,44,79358.93,1,5.8267739999999995,114.9509,1991.6291879999999,17.55118,0,1,0,0
4898,34,25142.24,2,2.36444,127.4601,1096.59855,4.795038,0,1,0,0
4899,20,38845.48,0,7.2080779999999995,207.6386,981.8469749,4.377435,1,1,1,1
4900,77,19819.81,1,8.875116,242.6435,1870.593916,15.354989999999999,0,1,1,1
4901,75,68709.62,0,10.20829,232.6228,808.114485,2.696846,0,0,0,1
4902,24,1263.57,3,11.58924,169.9447,1278.614923,9.648973,1,1,1,1
4903,45,24074.11,1,10.72033,157.4836,1934.499334,20.16597,0,1,1,0
4904,54,162842.8,4,7.117811,162.4713,945.4518917000001,6.193832,1,1,0,1
4905,25,45427.7,2,9.030524,164.9785,1258.1124140000002,2.5530939999999998,0,1,0,0
4906,23,38045.21,4,6.040015,220.1615,2605.5534629999997,21.19755,0,1,1,1
4907,46,12531.29,1,7.5459309999999995,164.9853,2563.027756,20.52701,0,1,1,1
4908,85,39001.57,10,11.88584,287.6427,1885.394921,12.00948,0,1,1,1
4909,35,46708.88,8,11.368260000000001,230.1051,1294.27991,5.516053,0,0,0,1
4910,34,33533.36,3,10.01287,247.6647,2089.325891,9.696166,0,1,1,1
4911,82,13148.1,0,11.724839999999999,194.9581,877.3671989000001,6.135015,0,1,1,1
4912,75,68091.97,1,9.366617999999999,255.1198,1943.3874850000002,11.691189999999999,1,1,1,1
4913,69,87277.75,3,13.35351,175.0062,1122.243782,4.301966999999999,1,1,1,0
4914,70,49373.8,0,7.980028,144.9889,1685.65475,11.40635,1,1,0,1
4915,63,43369.94,1,8.7759,147.4421,645.1544646000001,5.119045,1,1,0,0
4916,68,16717.1,1,16.76653,172.4555,1006.4662519999999,7.663799000000001,0,0,0,0
4917,63,61166.68,3,6.336278,197.6288,974.6526364,4.6141239999999994,0,1,0,1
4918,55,60004.46,1,12.742560000000001,157.4836,1081.276543,10.15306,1,1,1,0
4919,45,13216.99,0,8.308667999999999,144.9889,1166.216656,4.64085,1,1,0,1
4920,30,58621.81,1,11.8131,157.4836,488.2314263,2.9192240000000003,0,1,1,0
4921,35,29541.88,10,12.10286,235.1591,3076.4156989999997,25.07759,0,1,0,1
4922,32,34481.06,1,12.16474,187.6422,2429.2376510000004,22.397479999999998,0,1,0,1
4923,39,63027.8,0,6.5010129999999995,202.6829,1090.927055,5.337342,0,1,0,1
4924,68,26375.76,2,11.19425,174.9744,1436.32927,7.704074,0,1,1,0
4925,77,12416.94,1,11.85073,240.1149,1672.619185,14.138689999999999,0,1,1,1
4926,87,61291.33,1,7.978416999999999,172.4404,2123.830793,17.61732,0,1,1,1
4927,33,22611.29,1,7.681675,290.1604,1130.542862,3.1798330000000004,0,1,1,1
4928,60,38317.73,3,10.62687,222.6654,2100.528824,17.5331,0,1,1,1
4929,30,13500.74,3,10.85047,179.9656,1180.250198,9.448514999999999,1,1,1,0
4930,35,3773.39,1,12.66151,207.6386,808.6437867000001,2.4880970000000002,0,1,1,1
4931,22,21413.24,0,9.757323,277.6375,1316.3605710000002,6.422331,1,1,1,1
4932,70,10832.15,1,6.973723,179.9794,1024.783162,8.91671,0,1,1,0
4933,19,84674.6,3,9.809836,149.9928,1708.3897510000002,11.51972,0,1,1,0
4934,41,6204.51,0,11.15744,194.9992,701.4431106000001,2.184299,0,1,1,0
4935,65,63911.85,1,5.788391000000001,160.0013,1536.961227,15.19674,0,1,1,0
4936,78,8086.98,0,14.11524,139.965,1304.494778,9.060452,0,1,0,0
4937,57,8348.29,3,3.232997,114.9838,1251.456656,12.27603,0,1,0,0
4938,74,13744.9,0,7.488474000000001,147.4783,1026.949787,11.7516,0,1,1,0
4939,21,5436.21,2,12.78207,182.4608,618.5873585,1.556533,0,1,0,0
4940,75,8231.55,2,8.741825,245.1457,1601.7610710000001,10.592239999999999,0,1,0,1
4941,40,13312.53,1,14.13918,182.49,1951.6150899999998,18.08315,0,1,1,0
4942,26,29977.3,2,9.662482,172.4555,1056.212192,6.214633,0,1,0,0
4943,77,28827.57,0,12.27876,232.6228,828.1128045,3.5952040000000003,0,1,0,1
4944,61,25480.46,3,14.938120000000001,112.4844,550.0787432999999,4.197945,0,1,1,0
4945,58,29950.17,2,8.468778,127.48200000000001,897.0780053,8.596064,0,1,0,0
4946,54,73010.37,0,13.734960000000001,139.9512,820.8726738,3.184209,0,0,0,0
4947,60,53256.9,1,5.939411,204.9634,782.2940277,4.1716169999999995,0,1,1,1
4948,45,32955.23,2,12.21135,137.5165,342.50388219999996,1.312447,0,1,1,0
4949,23,113511.5,0,9.256725,112.4551,386.0205317,3.684683,0,1,0,0
4950,45,36961.91,1,9.749035000000001,137.4872,453.9726524,2.922427,1,1,0,0
4951,85,23170.27,1,5.7745489999999995,214.9525,1157.275128,10.171489999999999,0,1,1,0
4952,57,23142.34,4,8.424871000000001,149.9915,820.2134061,4.73307,0,0,0,0
4953,51,10090.93,1,6.828347,172.4624,1955.226259,19.39483,0,0,1,1
4954,66,10219.32,3,7.751726,114.9728,501.62837429999996,4.771262999999999,0,1,0,0
4955,27,14624.56,0,10.61552,222.6281,2768.1298829999996,19.52917,0,1,0,1
4956,25,16057.58,0,11.17837,217.4702,1088.018039,6.383328,0,1,1,0
4957,48,45688.19,3,8.940009,117.5152,1286.132827,11.439160000000001,0,1,0,0
4958,89,15207.5,2,8.795566,255.1336,1975.6785989999998,10.70911,0,0,1,1
4959,30,44881.42,1,9.898238000000001,127.4887,1961.9870489999998,18.830560000000002,0,1,0,0
4960,77,67829.44,3,10.344439999999999,220.1615,1507.261366,10.90429,0,0,1,1
4961,46,18634.17,0,10.6092,149.9741,1193.11856,5.461422,0,1,1,0
4962,65,20659.21,2,10.87952,212.6228,2110.283707,12.391010000000001,0,1,0,1
4963,31,73134.03,0,13.3432,184.9634,1613.918447,7.91568,0,1,1,1
4964,43,37461.71,3,10.95773,162.4538,1360.253379,6.306379,0,1,1,1
4965,40,25163.01,4,11.31745,270.1604,2060.3445070000002,8.05975,0,1,1,1
4966,28,70500.42,1,13.43679,184.96099999999998,2580.2748420000003,19.34604,1,1,1,0
4967,41,18046.41,2,10.041830000000001,184.9939,688.2220572000001,2.397122,0,1,1,0
4968,43,55267.18,4,9.223376,172.4579,1017.061783,5.533306,0,1,0,1
4969,36,9083.29,4,7.553372,120.0035,745.7123774,2.7451060000000003,0,1,0,1
4970,86,17228.14,0,7.676214999999999,175.0062,814.0807452,2.348386,0,1,1,0
4971,76,38599.07,2,7.178201,232.62400000000002,2174.446655,14.74826,0,1,1,1
4972,25,69472.61,8,8.211382,142.4689,1697.797856,8.802664,0,1,0,0
4973,23,41685.06,4,8.560666000000001,192.4404,1594.837225,11.94546,0,1,1,1
4974,67,15629.94,1,10.25342,140.0013,1562.246266,11.54316,0,1,1,0
4975,25,55074.9,4,13.7903,127.5067,1195.35168,9.900255,0,1,0,0
4976,24,2405.39,1,13.40189,240.1149,1419.629707,8.930383,0,1,1,1
4977,80,51082.1,3,11.48824,287.6427,1292.4973619999998,6.629160000000001,0,1,1,1
4978,56,35497.4,3,11.20268,265.1283,1422.55591,8.004483,0,1,1,1
4979,20,54664.15,2,10.83271,255.1417,1470.4298820000001,8.618298,0,1,1,1
4980,62,100171.6,2,9.570705,164.9647,940.3579407999999,2.1462470000000002,0,1,0,0
4981,57,36404.87,1,13.915610000000001,95.00571,888.9198648,9.836442,1,1,0,0
4982,19,46256.01,3,7.6580699999999995,137.4686,657.1195012000001,2.63695,0,1,0,0
4983,54,54875.71,1,17.829320000000003,172.4555,1784.783191,16.60248,0,1,0,0
4984,71,12377.36,3,6.157922,127.4783,1424.784732,9.309073,1,1,1,0
4985,42,45217.59,4,6.072082,200.1185,2705.0116199999998,19.9897,0,1,0,1
4986,20,41922.65,0,10.925419999999999,127.5067,981.9916887,8.599092,0,1,0,0
4987,31,60302.79,2,8.426883,242.6143,1763.8259510000003,13.288,0,1,0,1
4988,60,42634.06,3,9.884699000000001,230.1344,1256.972232,6.487239,0,1,1,1
4989,82,54264.21,1,11.606910000000001,197.6288,1045.005193,6.984408999999999,0,1,0,1
4990,31,27065.02,0,11.37858,162.4937,1678.565511,15.59169,1,1,0,0
4991,57,10050.85,2,7.018821000000001,114.9658,1343.149177,13.02184,0,1,0,0
4992,65,25519.32,0,12.86848,152.4884,1039.380833,8.268405,0,1,0,0
4993,54,40257.26,0,11.06218,245.132,2171.232828,19.01406,0,1,0,1
4994,82,56646.45,1,8.933365,152.509,1599.244733,14.67731,0,1,1,1
4995,66,64534.56,3,9.186491,169.9671,1101.466816,9.035721,0,1,1,0
4996,29,7330.85,1,9.051903,197.5169,1322.416264,7.989205999999999,0,1,1,0
4997,23,94691.1,7,12.69026,149.9915,1318.798135,8.330395,0,1,0,0
4998,75,20940.34,2,4.8279440000000005,159.9794,1170.9455679999999,6.482702,0,1,1,0
4999,49,15908.91,2,11.47451,182.4538,772.3849869,5.368306,0,1,1,1
5000,80,15963.97,2,12.1699,169.9741,3632.236502,41.889070000000004,1,1,1,0
5001,61,56915.0,2,9.41287,184.9634,5356.543952,54.04107,0,1,1,1
5002,20,62174.76,1,8.081800999999999,169.9671,5579.99579,61.5999,1,1,1,0
5003,73,14461.21,1,9.531672,137.4392,3811.689374,44.72802,0,1,0,1
5004,79,49040.36,3,10.35485,179.9656,4940.355869,58.303169999999994,1,1,1,0
5005,42,9409.95,0,15.05851,162.4538,3878.380326,38.699909999999996,0,1,1,1
5006,23,55448.47,0,16.09504,117.4686,6430.574874,69.33909,1,1,0,0
5007,78,21637.87,4,8.405153,139.9568,6123.243243999999,70.51996,0,1,0,1
5008,38,15960.73,2,7.861619,127.4421,5870.579573,63.47384,0,1,0,0
5009,80,47565.61,3,11.69011,162.4676,6554.853473,70.19733000000001,0,1,1,1
5010,44,29391.86,7,3.925298,149.9845,5877.226772,63.772459999999995,0,1,0,0
5011,50,10651.08,0,10.25863,169.9447,5754.802766,66.44552,0,1,1,1
5012,78,13172.44,0,3.191798,142.5007,4815.278288,50.73425,0,1,0,0
5013,24,14083.69,8,12.195789999999999,184.967,6234.682272999999,66.89524,0,1,0,1
5014,46,27270.24,3,10.91065,152.4555,6715.6625349999995,71.66705,0,1,0,0
5015,56,24238.16,0,14.226529999999999,127.4887,5477.047906,63.14574,0,1,0,0
5016,58,46059.68,2,8.198303999999998,162.4818,4983.596064,55.11148000000001,0,1,1,1
5017,77,18949.61,3,8.912366,202.6362,6398.9154229999995,66.50412,0,1,0,1
5018,30,52798.88,2,8.519210000000001,257.6549,6388.31821,67.15579,0,1,0,1
5019,47,68898.0,3,4.4661599999999995,104.9643,5552.61263,60.46946,0,1,0,0
5020,78,48366.56,3,6.528798,127.4421,5942.500538,65.57643,0,1,0,0
5021,86,8893.59,2,10.65214,149.9378,6514.041653,71.09621,0,1,0,0
5022,56,26010.99,0,10.303930000000001,159.9476,6256.139215,68.7729,0,1,1,0
5023,70,15652.5,3,9.0983,130.0064,4983.295874,56.639309999999995,1,1,0,0
5024,47,74989.44,0,8.300567,240.1149,5148.2769960000005,56.30647,0,1,1,1
5025,27,11672.97,4,12.140089999999999,159.9349,5459.257498,60.14645,0,1,0,1
5026,56,14960.01,6,15.67128,159.965,4132.534649,45.4868,0,1,0,0
5027,35,50881.49,1,3.854347,139.9792,5065.133843,55.87684,0,0,0,0
5028,23,39706.57,3,16.28343,197.4876,5979.686067000001,64.71488000000001,0,1,0,0
5029,53,12611.76,0,11.6702,194.9525,6200.93166,66.77924,0,1,1,0
5030,18,59664.26,4,8.551016,162.447,4434.823362,42.19555,0,1,0,0
5031,28,9174.42,1,4.592344000000001,137.4616,5851.656660000001,67.11782,0,1,0,0
5032,34,62212.25,1,5.524734,159.9875,6105.925472999999,71.7083,0,1,1,0
5033,56,23720.93,5,9.35689,175.1331,5832.1205,64.01205,0,1,0,1
5034,87,14405.88,0,7.65097,212.6415,6205.789589999999,64.9788,0,1,0,1
5035,28,35986.11,3,7.179322999999999,167.4564,6152.279339,71.10600000000001,0,1,1,0
5036,50,108409.6,1,8.9558,177.4876,5978.20414,62.48639,0,1,0,0
5037,59,31904.93,1,12.43822,197.5169,4549.293713,48.57163,1,1,1,0
5038,28,26439.2,1,14.45756,207.4974,4180.815992,44.98551,0,1,1,0
5039,66,66778.9,2,15.95744,212.6228,6845.831295999999,70.79968000000001,0,1,0,1
5040,80,15756.81,0,12.8013,149.9621,5953.077209,70.47896999999999,0,1,0,1
5041,22,8137.37,2,11.62695,267.6647,6072.907276,64.30623,0,1,1,1
5042,69,79502.96,0,12.47838,184.967,5673.501264,65.90363,0,1,0,1
5043,19,26249.7,1,8.347242,255.1555,6110.01152,64.01652,0,1,1,1
5044,29,7596.94,0,10.93778,127.525,6227.163207,71.37293000000001,0,1,1,0
5045,67,33403.38,1,8.715071,207.6094,6150.658199,69.26833,0,1,0,1
5046,19,13695.83,3,13.832820000000002,267.6647,5502.195694,56.3686,0,1,1,1
5047,29,75927.18,2,9.454680999999999,242.6281,6291.368213000001,67.47739,1,1,0,1
5048,80,24097.08,3,9.570788,172.5034,5671.821266,65.4294,0,1,1,0
5049,32,6494.55,2,9.470573,139.9568,6177.436257,70.09214,0,1,0,1
5050,26,48582.37,6,11.52973,147.4564,5900.543943,61.78014,0,0,1,0
5051,38,29220.86,8,9.758726,137.4872,5909.817728,66.59755,0,0,0,0
5052,87,68105.34,1,8.799767,172.4742,5575.553256,65.15989,0,0,0,0
5053,48,6969.6,0,16.53335,235.1591,6532.437967,71.53343000000001,1,1,0,1
5054,42,15867.48,1,6.7761949999999995,184.9634,5568.099221,56.23842,1,1,1,1
5055,18,17092.77,0,14.621279999999999,220.1149,6815.305528,69.87040999999999,0,0,1,1
5056,42,33436.51,0,4.8684400000000005,159.9512,5341.417352,62.9209,0,1,0,0
5057,35,10736.53,3,7.138395,127.48200000000001,5179.612997,60.56995,0,1,0,0
5058,28,24475.2,1,7.660563000000001,207.6094,6427.653862,71.66261,0,1,0,1
5059,64,21607.29,3,10.69966,194.9744,5469.381433,62.43986999999999,1,1,1,0
5060,82,20706.43,0,13.916770000000001,139.9512,6206.957458,69.03413,1,1,0,0
5061,60,19164.1,0,3.032327,172.4705,4888.954667,51.20818,0,1,1,0
5062,50,21531.67,0,8.759984,172.4705,6385.746999,69.07545,0,1,1,0
5063,73,9228.24,0,9.481238000000001,117.4858,5964.647059000001,70.34008,0,1,0,1
5064,41,44016.3,5,11.24877,159.965,6095.07687,69.2139,1,1,0,0
5065,72,50092.12,8,10.4055,159.9642,5556.247274,61.324090000000005,0,1,1,1
5066,30,27824.15,0,12.13663,245.14700000000002,4595.920043,42.74672,0,1,1,1
5067,69,75598.51,3,13.44801,287.6427,5990.18794,64.09564,0,1,1,1
5068,88,55921.75,2,7.0240100000000005,190.127,5739.806189,58.75447,0,1,0,1
5069,85,39894.55,3,11.46498,104.9629,5935.908059,70.38153,0,1,0,1
5070,75,30874.05,1,6.520003,162.447,6184.630782,66.95875,0,1,0,0
5071,60,17244.42,0,12.4286,265.1283,5917.993233,64.15566,1,1,1,1
5072,72,84232.65,3,11.91924,129.9621,6300.3017310000005,68.22296,0,1,0,1
5073,39,23712.94,8,6.612532000000001,134.9509,5903.828849,66.50929000000001,0,1,0,0
5074,32,33644.05,8,9.354827,127.4601,5634.748909,57.84605,0,1,0,0
5075,57,3503.09,1,12.62767,149.9741,6015.602918,64.38126,0,1,1,0
5076,24,36091.7,0,12.18643,139.9568,4969.321910000001,56.35343,0,1,0,1
5077,22,17784.55,2,14.5524,242.6106,6070.361595,59.61465,0,1,1,1
5078,48,13154.05,0,13.8576,169.9447,5520.83439,64.08431999999999,1,0,1,1
5079,40,66923.76,0,13.470979999999999,194.9699,5533.105998,61.989819999999995,0,1,0,0
5080,56,31670.94,1,9.311366,147.4421,5311.978852,61.794619999999995,0,1,0,0
5081,85,32076.56,3,11.14911,152.4579,5435.713342,57.044290000000004,0,1,0,1
5082,35,22206.84,1,9.240966,149.9598,5098.53904,58.435869999999994,0,1,0,0
5083,20,79206.11,1,9.666671000000001,159.9794,6565.8895840000005,70.49956999999999,0,1,1,0
5084,49,70285.78,0,10.945269999999999,162.4713,5040.384411999999,58.04694,1,1,0,1
5085,52,22831.25,4,7.665977000000001,152.4952,4367.397207,48.1707,0,1,1,1
5086,31,27303.52,1,5.256893,147.4421,5718.272878,66.75709,0,1,0,0
5087,71,17620.71,0,9.372641999999999,242.6143,5241.394025,57.50724,1,1,0,1
5088,80,30288.0,8,10.98243,172.4871,5027.299322,54.14957,0,1,1,1
5089,41,20971.45,3,14.98374,192.4705,6286.888744,70.42389,0,1,1,0
5090,59,29240.82,1,6.291111,257.6375,5364.761472,51.31462,0,1,1,1
5091,66,16885.35,3,11.46614,137.4684,5532.302162,63.243140000000004,0,1,1,1
5092,85,53034.08,3,9.758121000000001,230.1344,4966.563579,52.760819999999995,0,1,1,1
5093,45,21736.61,0,10.735330000000001,184.9785,6001.584896,67.04233,0,1,0,0
5094,47,42429.53,0,11.43603,225.1457,6175.505483,61.570780000000006,0,1,0,1
5095,70,22455.73,1,9.829165,92.5018,5664.025426,67.56096,0,1,0,0
5096,45,49397.39,5,11.74755,127.48200000000001,4862.205431,55.34066,0,1,0,0
5097,62,22956.29,2,12.2106,139.9512,5808.356444,62.61776999999999,0,1,0,0
5098,89,29462.18,0,15.35675,185.0077,6116.893966,70.33634,1,1,1,0
5099,84,129137.2,3,12.772310000000001,162.497,6197.152457,66.89101,0,1,1,0
5100,69,24660.29,4,10.76463,240.1149,4512.775122999999,47.92804,0,1,1,1
5101,74,29305.13,1,11.25577,127.5112,5791.217393,69.46803,0,1,1,0
5102,64,11387.58,1,12.522160000000001,235.1372,6131.039453,61.62341,0,1,0,1
5103,30,26634.93,2,11.30136,184.967,5296.643482,58.51566,1,1,0,1
5104,20,48067.5,0,11.11844,182.4676,5017.628209,55.2092,0,1,1,1
5105,81,13662.88,3,12.01335,147.4783,4382.709253,50.855259999999994,1,0,1,0
5106,83,28850.5,0,10.03198,192.4705,5462.625983,64.17623,0,1,1,0
5107,73,38322.59,1,4.529434999999999,172.4705,4152.530591,42.36505,0,1,1,0
5108,38,8952.88,2,7.350533,152.4579,5233.690338,53.07379,0,1,0,1
5109,82,35786.6,2,7.857338,142.4689,4188.693579,42.733259999999994,0,1,0,0
5110,63,120650.1,1,7.709722999999999,217.4702,4445.416771,49.50734,0,1,1,0
5111,24,62700.71,0,16.126070000000002,149.9483,4656.466477,53.40026999999999,0,1,0,1
5112,33,83651.89,4,10.7853,184.9634,5012.1438100000005,47.96609,0,1,1,1
5113,50,40646.53,1,11.93472,192.4404,4721.018056,52.88029,0,0,1,1
5114,38,84047.13,0,9.766784,230.1051,5399.224156,58.16576,1,1,0,1
5115,45,23308.57,1,10.83305,200.1323,5684.731048,56.616080000000004,0,1,0,1
5116,22,29847.48,3,6.026286,147.5031,4823.771422,53.61316,0,1,1,0
5117,20,50090.84,1,7.3013770000000005,159.9794,6447.490491,68.05033,0,1,1,0
5118,38,24588.03,1,8.08692,139.9678,3877.950833,42.362109999999994,0,1,0,1
5119,72,30299.76,1,11.01782,127.4738,6271.675020000001,69.86769,0,1,0,0
5120,75,61084.32,4,10.68339,182.4653,5700.531807,64.37387,0,1,1,0
5121,33,11810.84,0,9.949736999999999,124.9781,5361.461661,62.76356,0,1,0,0
5122,42,12236.83,3,12.9493,235.1372,5638.778543,54.55822,0,1,0,1
5123,68,49842.25,4,10.926060000000001,142.5007,6444.124341,69.71458,0,1,0,0
5124,55,62710.74,3,11.95284,137.4392,3529.1726380000005,39.234159999999996,0,0,0,1
5125,21,36747.32,3,6.172422,127.4421,4363.988222,44.0309,0,1,0,0
5126,62,23332.27,0,12.75014,149.9483,5708.957593,67.76579,0,1,0,1
5127,82,21602.16,6,5.397724,149.9621,5349.831255,60.94251,0,1,0,1
5128,48,23447.42,3,6.719403999999999,137.4872,5962.4117240000005,70.52235,0,0,0,0
5129,73,31760.65,4,7.497455,125.0073,5705.2644310000005,67.18330999999999,1,1,1,0
5130,84,24026.7,4,7.072617999999999,162.4526,5319.773541,60.38138000000001,1,1,0,1
5131,29,73958.51,0,10.46924,212.6415,6638.7839189999995,67.94243,0,1,0,1
5132,24,35835.58,4,11.41217,162.4526,5261.201726,56.69146,0,1,0,1
5133,77,74776.99,4,12.35944,172.4705,6414.916465,68.00474,0,1,1,0
5134,84,24149.71,2,8.245283,172.4885,6343.107984,69.91306,0,0,1,0
5135,42,43632.29,0,10.67464,252.6378,5940.543417,64.1621,0,0,1,1
5136,44,31121.82,1,6.342824,107.5286,4017.1269490000004,45.45067,1,1,0,0
5137,59,46015.65,3,5.46402,139.9678,3946.79376,43.29117,0,1,0,1
5138,29,65986.37,1,11.7468,245.1283,6199.767982,60.93196999999999,1,1,1,1
5139,63,22376.88,0,8.561169999999999,242.6326,5425.5116100000005,58.83809,0,1,1,1
5140,40,31429.51,0,9.708299,262.6106,5725.876807,61.35426999999999,0,1,1,1
5141,45,13722.8,3,8.413749000000001,212.6228,5388.100592,51.21873,1,1,0,1
5142,65,64281.28,2,5.201543,137.4836,5861.996544,63.47674,0,1,1,0
5143,32,42060.33,0,10.21513,174.9581,6311.188879,66.45525,0,1,1,1
5144,68,29189.81,4,10.087819999999999,147.4783,4805.894692,56.12834,0,1,1,0
5145,19,30701.55,2,15.024000000000001,197.4945,5807.061171,63.656000000000006,0,1,1,1
5146,27,15249.68,0,8.532717,104.9781,5707.70468,62.70697,0,1,0,0
5147,85,9508.97,1,10.003169999999999,160.0013,4658.564203,54.09421999999999,0,1,1,0
5148,45,17312.0,0,5.761471,129.9621,5579.495808,58.89846,0,1,0,1
5149,57,21485.23,3,4.034332,159.9349,5583.671778,63.24097,0,1,0,1
5150,40,85066.22,1,11.34395,235.1591,6528.295974000001,71.36133000000001,0,1,0,1
5151,64,19114.71,3,8.644135,194.9882,4745.32751,52.616859999999996,0,1,1,0
5152,44,18832.51,1,14.32986,147.4738,5246.867359000001,60.28236,0,1,0,0
5153,40,44089.97,4,8.533249,184.9785,6192.288654999999,68.6711,0,1,0,0
5154,33,54211.72,1,7.529241000000001,162.4713,5760.908084000001,65.82455,0,1,0,1
5155,51,9410.18,4,13.677660000000001,127.475,4473.615207,50.182959999999994,0,1,0,0
5156,43,47966.83,3,7.410372,230.1051,6569.215906,71.51772,0,1,0,1
5157,31,34919.68,3,14.55526,257.6513,6689.478561,64.62378000000001,1,0,1,1
5158,49,20849.37,0,10.8566,242.6326,6284.835432,68.76541,0,1,1,1
5159,44,61704.19,0,7.0491600000000005,104.9643,6361.1427060000005,71.34414,0,1,0,0
5160,71,24971.54,7,8.938447,220.1149,5168.61323,49.264340000000004,0,1,1,1
5161,43,83924.66,3,8.806253,159.9476,6572.961443,70.99221999999999,0,1,1,0
5162,63,51728.3,0,14.105839999999999,194.9663,4652.212743,46.28759,0,1,1,0
5163,21,45551.32,2,9.169596,172.4567,4955.912119,50.69979,0,1,1,0
5164,89,56540.16,1,6.999282000000001,200.1185,6558.022236,70.59531,1,1,0,1
5165,88,42043.47,0,13.017539999999999,172.4441,5997.071735,71.17531,0,1,0,1
5166,56,19173.1,2,7.1314850000000005,162.4538,5659.522313,59.67215,0,1,1,1
5167,63,28799.3,3,5.767712,184.967,4639.026778,51.4346,1,1,0,1
5168,82,14875.78,3,3.774342,194.9525,5616.4671579999995,58.67524,0,1,1,0
5169,22,53227.89,0,14.314879999999999,157.4698,5831.590077000001,69.17356,0,1,1,0
5170,51,52233.68,5,7.356317,119.9568,6050.8183659999995,63.707809999999995,1,1,0,1
5171,19,14260.84,0,8.445707,130.0064,6304.298349000001,71.84774,1,1,0,0
5172,53,26669.32,3,13.750760000000001,127.4738,5059.402086,52.55673,0,1,0,0
5173,58,33690.02,4,11.61319,240.1149,5527.671776,59.29981,0,1,1,1
5174,69,80110.69,0,7.407723,149.9447,5417.4127770000005,58.041709999999995,0,1,1,1
5175,44,33024.18,0,11.351469999999999,182.4833,5214.689346,60.460069999999995,0,1,1,0
5176,46,26013.93,7,6.213658000000001,162.5007,5953.091281,66.76084,0,0,0,0
5177,26,91633.01,0,12.59861,262.6106,5202.253182,54.97784,0,0,1,1
5178,43,22205.18,0,9.223647,230.1051,6010.445763000001,65.82540999999999,0,0,0,1
5179,52,20052.51,3,6.789264999999999,124.9781,5249.37739,62.033030000000004,0,1,0,0
5180,75,16957.75,1,10.40864,117.4835,6044.380838,71.57982,0,1,0,0
5181,52,21008.54,6,9.382813,152.5022,3894.456441,40.35625,0,0,0,0
5182,28,48983.82,2,5.233566000000001,127.4421,6121.4243799999995,66.13511,0,1,0,0
5183,54,12520.32,3,11.35495,172.4404,5208.79271,52.62121,1,1,1,1
5184,22,35851.6,4,15.294260000000001,137.4684,4946.910016,53.962480000000006,0,1,1,1
5185,20,6594.2,1,9.316329,197.6288,6171.048605,67.06371,0,1,0,1
5186,86,74321.03,4,11.1117,182.4608,3965.422778,44.25204,0,1,0,0
5187,88,63461.18,0,10.84728,187.4811,6472.755676,69.15198000000001,1,1,1,1
5188,37,25922.49,0,9.865503,127.4738,5849.296401,63.68805,1,0,0,0
5189,60,10026.66,7,7.4962,200.1652,6075.000814,64.71871999999999,0,1,0,1
5190,54,7806.55,2,7.454395,137.4872,3843.2286,45.274840000000005,1,1,0,0
5191,20,25167.86,1,12.435080000000001,255.1372,5932.377939999999,63.058969999999995,0,1,0,1
5192,47,38354.6,4,6.028391,147.4421,5828.46448,66.61075,0,1,0,0
5193,47,40906.5,0,17.27337,222.6326,6516.6109719999995,66.46762,1,1,1,1
5194,43,93721.48,1,10.80713,210.1518,6242.695434,67.24501,0,0,0,1
5195,31,55913.69,3,8.341462,255.1665,5701.481448,59.05164,0,1,1,1
5196,29,37830.82,1,10.931460000000001,242.6435,5519.682788,58.543440000000004,0,1,1,1
5197,26,42863.75,2,9.519547,252.62400000000002,5209.371279,54.83336,0,1,1,1
5198,31,26804.03,1,10.79225,255.1336,6764.539694,67.20907,1,1,1,1
5199,45,31973.61,3,4.973668,212.6415,5546.135558,54.6947,0,0,0,1
5200,60,44988.59,1,10.19477,139.9512,4113.33849,42.226820000000004,0,0,0,0
