,Age,Children,Income,Outage_sec_perweek,Phone_Yes,MonthlyCharge,Churn_Yes
4208,85,0,107570.9,12.70753,1,235.1417,1
4209,50,0,25598.66,9.390075999999999,1,184.9496,1
4210,41,2,25223.93,11.87416,0,240.1149,1
4211,60,4,31574.68,5.49158,1,184.9496,1
4212,89,0,33406.38,9.677547,0,164.967,1
4213,80,0,12155.81,10.51222,1,149.9915,0
4214,60,2,25939.02,8.084497,1,149.9598,1
4215,72,0,18774.29,10.4476,1,194.9663,1
4216,23,1,55241.85,9.205983999999999,1,174.9919,0
4217,40,0,24810.37,10.52577,1,165.0113,0
4218,30,0,39034.91,16.34933,1,149.9621,0
4219,24,0,38136.49,11.948960000000001,1,174.99099999999999,1
4220,30,6,31817.36,11.48473,1,149.9778,0
4221,21,6,5853.02,11.251330000000001,1,95.00571,0
4222,76,0,48206.11,8.583463,0,204.9634,1
4223,56,2,54715.58,13.86094,1,232.6228,1
4224,33,3,41130.54,10.387939999999999,1,174.99099999999999,1
4225,25,3,12588.75,5.710563,1,130.0064,0
4226,83,1,10048.03,11.73569,1,152.466,0
4227,34,2,37252.55,5.023832,0,179.9476,0
4228,39,3,8330.58,15.84283,1,287.6427,1
4229,80,7,60909.21,5.981761,1,179.9794,1
4230,41,8,12021.28,9.753602,1,114.9838,1
4231,62,1,55801.79,15.002139999999999,1,129.9915,1
4232,57,0,36057.73,14.849979999999999,1,179.9476,0
4233,69,0,86274.26,9.824278,1,242.6281,1
4234,26,1,33554.09,9.504750999999999,1,174.9699,1
4235,59,0,31150.04,10.259,0,179.9476,0
4236,83,0,56532.82,8.887464999999999,1,127.475,0
4237,54,0,47991.88,6.923717,1,184.96099999999998,1
4238,49,0,21152.89,11.98448,1,162.4653,0
4239,43,1,50673.99,10.140139999999999,1,137.4978,0
4240,40,0,16320.7,10.43105,0,182.4653,1
4241,56,2,16374.21,10.63058,1,149.9621,0
4242,82,1,17778.12,12.99445,1,165.0182,0
4243,75,4,9479.49,9.645539999999999,1,147.4738,0
4244,22,0,86019.75,6.989908,1,184.9496,1
4245,52,0,8122.26,10.37913,1,169.9447,0
4246,19,0,19211.13,11.94333,1,172.4404,1
4247,55,3,29711.39,8.472127,1,162.4653,1
4248,77,1,9954.05,11.17271,1,162.4608,1
4249,56,0,258900.7,11.886439999999999,1,232.6415,0
4250,25,4,105969.1,17.26615,1,179.9656,1
4251,46,0,25227.46,13.714279999999999,1,200.1323,1
4252,80,1,60866.81,9.527678,1,214.9525,1
4253,70,0,70716.07,6.554147,1,159.9794,0
4254,71,2,115681.5,11.09637,1,127.525,0
4255,59,3,41302.92,14.767879999999998,1,235.1591,1
4256,76,8,15610.48,14.471379999999998,1,149.9621,0
4257,70,2,6119.53,9.411397000000001,1,104.9629,1
4258,32,2,56607.8,11.78232,1,115.0021,0
4259,22,10,122756.3,13.03545,1,92.45514,0
4260,36,0,66737.35,8.88295,1,114.9658,0
4261,65,0,63033.65,12.91437,1,222.6326,1
4262,88,0,9683.56,13.877629999999998,0,139.9568,0
4263,27,0,70424.63,6.941126,1,187.6422,1
4264,19,2,39526.95,10.32279,1,127.5067,0
4265,83,1,31355.16,11.099969999999999,1,159.9476,1
4266,70,4,22552.58,8.540979,0,172.4441,0
4267,27,1,67600.28,8.903042,1,217.4725,1
4268,48,2,53516.91,5.905359,1,139.9861,1
4269,33,4,90633.74,11.15366,1,240.1149,1
4270,27,0,47989.95,10.73681,1,182.4653,1
4271,23,1,4308.47,5.2001290000000004,1,207.6094,1
4272,69,2,13386.4,9.541203,1,222.6281,0
4273,37,2,23757.46,11.89332,0,182.4433,1
4274,74,1,29311.58,14.0419,1,219.9902,0
4275,86,1,70250.39,6.441951,1,157.4698,0
4276,43,5,23638.05,7.073792,1,242.6143,1
4277,26,0,84681.03,16.133770000000002,1,212.6415,1
4278,23,0,2716.95,11.58123,1,142.4855,0
4279,87,1,32855.22,11.286589999999999,0,137.4872,0
4280,61,3,84478.95,10.43043,1,144.9607,0
4281,33,1,13106.6,12.87327,1,114.9658,0
4282,21,0,51814.85,12.20018,1,124.9607,0
4283,46,3,76134.13,8.987011,1,174.9882,1
4284,51,2,54290.34,12.09389,1,149.9845,0
4285,85,1,58516.37,10.01688,1,265.147,1
4286,79,1,45122.17,15.596639999999999,1,182.4538,0
4287,35,0,34110.17,13.00941,1,182.49,1
4288,56,3,14725.39,3.3635269999999995,1,175.0062,0
4289,65,0,37261.82,8.923032000000001,1,159.9349,0
4290,73,2,44060.25,9.531096,1,220.1185,0
4291,35,2,17995.63,14.8479,1,200.1185,1
4292,35,1,72462.36,12.22761,1,242.6106,1
4293,31,2,6827.15,13.72064,0,142.5007,0
4294,50,1,37146.88,6.518242,1,235.1884,1
4295,45,3,41973.28,10.618689999999999,1,137.4392,1
4296,54,3,17429.01,15.97282,1,169.9378,0
4297,37,3,13722.37,9.098168,1,184.9853,0
4298,81,1,28181.92,9.427912,1,119.9897,1
4299,74,0,11222.72,7.228077000000001,1,164.9889,1
4300,24,1,21966.39,18.25245,1,137.5165,0
4301,25,0,49718.59,7.839192,1,182.4608,0
4302,55,0,29622.06,11.62614,1,174.9755,0
4303,62,2,37251.6,12.9076,1,187.6094,1
4304,89,4,61571.39,6.001994,1,127.4421,0
4305,77,4,10744.48,13.3429,1,187.6094,1
4306,77,0,33654.79,7.337524,1,152.4555,1
4307,57,5,38396.0,13.0675,1,127.4586,0
4308,50,3,13226.92,15.543239999999999,1,277.6513,1
4309,35,3,46770.27,10.5871,1,134.9801,0
4310,64,2,54315.92,9.805529,1,137.4698,0
4311,79,1,31063.83,8.289713,1,255.1555,1
4312,87,0,13470.92,3.503782,1,149.9778,0
4313,57,1,114390.3,9.85717,1,257.6513,0
4314,65,0,94296.35,11.46299,1,147.4713,1
4315,38,0,66409.47,7.716619000000001,1,159.965,1
4316,52,4,82955.59,10.64343,1,107.4958,0
4317,83,0,41557.24,7.930553,1,147.4738,0
4318,42,4,15762.73,7.343717999999999,0,235.1417,1
4319,76,1,54883.0,12.81224,1,112.4551,0
4320,27,1,39224.01,6.924097,1,232.65200000000002,1
4321,37,0,88324.05,8.128263,1,127.4887,0
4322,81,4,46472.71,9.487624,1,199.9902,0
4323,45,2,114051.7,6.807785000000001,1,127.5112,0
4324,74,0,47866.24,11.2053,1,230.1051,1
4325,37,0,47862.33,11.63333,0,162.4608,1
4326,54,2,23513.12,12.248380000000001,1,79.97886,0
4327,24,0,2781.14,13.17201,1,207.4974,0
4328,20,2,10325.85,9.491469,1,252.6378,1
4329,40,0,58142.74,11.84641,1,159.965,0
4330,72,2,26965.24,9.883011,1,184.9785,1
4331,79,2,22380.45,10.94774,1,210.127,1
4332,85,4,37525.01,4.3360650000000005,1,160.0122,0
4333,72,3,12845.65,10.63877,1,149.9621,0
4334,48,0,54174.87,6.931742999999999,1,139.965,0
4335,33,8,38877.66,7.194186999999999,0,162.4833,0
4336,22,1,96925.17,7.284511,1,139.9875,0
4337,23,8,130732.2,4.999319,1,150.007,0
4338,71,1,65207.61,12.62228,1,129.995,1
4339,78,2,65564.74,6.33742,1,230.1051,1
4340,43,9,40034.32,11.75929,1,149.9621,0
4341,52,2,42523.79,10.2902,1,139.9816,1
4342,86,1,38499.66,16.228460000000002,0,200.1652,1
4343,54,8,18231.63,8.907996,1,117.4835,0
4344,44,1,16314.59,10.16254,1,127.4601,0
4345,74,2,18620.8,10.977889999999999,0,139.965,1
4346,74,1,44526.16,11.698889999999999,1,164.9785,0
4347,48,4,23184.49,11.52769,1,159.9642,0
4348,81,0,38363.26,11.95007,1,164.9715,1
4349,83,0,57119.13,10.70593,1,124.9781,0
4350,68,1,45125.98,6.895658999999999,1,215.1591,1
4351,53,7,24050.09,10.49746,1,232.62400000000002,1
4352,54,3,20489.38,12.00248,1,107.4958,0
4353,41,1,18014.85,12.38772,1,157.4836,0
4354,32,10,36377.21,10.987589999999999,1,277.6513,1
4355,27,1,11737.67,12.53943,1,222.65,0
4356,47,0,49662.82,12.33405,1,129.9763,0
4357,50,3,21902.4,12.75802,1,127.48200000000001,0
4358,26,3,20223.8,12.50019,1,182.4538,1
4359,89,2,63155.68,8.52773,0,172.4705,1
4360,40,4,26048.51,11.95077,1,230.1051,1
4361,83,0,8568.21,8.580878,1,184.9853,1
4362,71,0,25590.46,13.476189999999999,1,194.9744,1
4363,89,2,4025.77,11.33201,1,267.6647,1
4364,25,3,48360.48,9.823607,1,265.147,1
4365,40,1,44309.72,10.93373,1,187.4673,1
4366,36,0,60010.8,5.221072,1,164.9853,1
4367,70,3,89882.52,7.462184,1,242.6143,1
4368,81,3,86374.11,10.5045,0,194.9699,0
4369,70,3,34260.52,15.8889,0,230.1051,0
4370,74,4,27361.04,9.241986,1,159.9476,1
4371,79,2,76126.58,9.044186999999999,0,255.1555,1
4372,66,2,31680.85,6.006855000000001,1,215.1591,1
4373,38,6,31239.87,8.18622,1,112.4844,0
4374,25,4,30324.88,11.147269999999999,1,152.4907,1
4375,34,2,134838.8,6.387828,1,200.1323,1
4376,42,0,33471.07,11.92715,1,197.4702,1
4377,79,4,40869.93,7.401076,1,267.6647,1
4378,26,2,60826.49,11.90071,1,127.4887,0
4379,83,1,32783.94,10.11537,1,149.9845,0
4380,86,4,16711.49,13.499329999999999,1,200.1185,1
4381,55,2,49993.51,8.962113,1,147.4783,0
4382,31,1,29539.51,10.16935,1,157.4836,0
4383,55,1,45243.63,9.292863,1,207.6094,1
4384,87,1,15160.7,9.760091000000001,1,187.4673,1
4385,84,1,42037.97,13.796520000000001,1,124.9935,0
4386,48,1,34590.21,11.65151,1,139.965,0
4387,21,0,1193.66,7.364702,0,207.4811,1
4388,42,4,10093.3,13.54602,1,105.01100000000001,0
4389,82,3,38056.65,12.307360000000001,1,167.4847,0
4390,31,2,48432.85,4.63584,1,194.9663,1
4391,19,3,57992.91,9.819494,1,235.1591,1
4392,30,1,74373.82,9.896211,1,192.4885,0
4393,25,2,79402.83,10.51982,1,235.1591,0
4394,26,3,30421.01,14.08044,1,159.9512,0
4395,57,0,66698.79,10.76198,1,222.6281,1
4396,56,0,18275.19,6.990117999999999,1,164.9715,0
4397,89,0,40406.98,16.366120000000002,1,92.5018,0
4398,84,1,45874.19,10.0487,1,182.4433,1
4399,56,5,6327.17,10.88222,1,147.4738,0
4400,52,1,76765.17,10.32391,1,159.9512,0
4401,78,0,28326.47,10.94525,1,134.9509,0
4402,33,0,42506.46,7.041544,1,179.9476,0
4403,48,1,8874.14,7.749421000000001,1,179.9794,0
4404,70,0,17844.64,9.519197,0,222.6326,1
4405,87,3,34923.5,9.022046000000001,1,207.4811,1
4406,49,0,156571.0,4.929908,1,124.9781,1
4407,37,3,29101.96,5.924693,1,159.9512,1
4408,18,3,57578.24,10.34662,1,179.9476,1
4409,70,1,55903.55,10.67552,1,152.4884,1
4410,51,2,18970.04,6.212122,1,169.9447,0
4411,29,1,37947.15,11.59418,1,149.9928,0
4412,29,0,88219.46,3.4685669999999997,1,94.97283,0
4413,29,1,39719.11,12.20313,1,157.4698,0
4414,89,3,20456.18,14.07349,1,92.5018,1
4415,76,3,42529.4,10.785260000000001,0,149.9915,0
4416,19,6,77498.99,7.725473,1,187.5139,0
4417,26,2,14345.87,7.484153,1,159.9349,0
4418,21,6,36562.75,10.57671,1,139.9979,0
4419,77,1,1143.18,7.338118,1,152.4884,0
4420,29,1,41079.27,10.47477,1,117.4392,0
4421,33,1,8995.08,4.916377,1,255.1555,1
4422,21,1,40941.58,9.705753999999999,1,177.6508,1
4423,73,0,87527.27,11.901769999999999,1,172.5034,1
4424,75,1,5678.51,10.69562,1,139.9349,0
4425,77,1,15876.36,8.39883,1,119.9568,0
4426,73,7,35665.19,7.990121,1,179.9476,1
4427,62,0,2772.21,0.3550483,1,220.1323,1
4428,35,2,9121.25,15.4471,1,235.1591,1
4429,24,2,22041.68,5.919886,1,154.9618,1
4430,18,1,11574.18,9.20065,1,187.6422,1
4431,26,4,35553.18,15.36682,1,107.48200000000001,0
4432,21,3,46506.9,17.500970000000002,1,130.0064,0
4433,85,0,28522.56,11.02093,0,169.9447,0
4434,32,2,8641.78,7.491292,1,184.9496,1
4435,63,3,38737.86,6.693519,1,172.4441,1
4436,40,3,38294.57,8.095364,1,164.9853,1
4437,31,5,10046.87,9.489342,1,194.9744,1
4438,66,3,23693.41,8.186941000000001,1,172.4705,1
4439,72,1,61617.28,8.865022999999999,1,182.4833,0
4440,42,0,26577.44,11.78952,1,192.4404,0
4441,64,7,57546.52,12.58628,1,230.1344,1
4442,27,1,62893.96,9.291642,1,115.0021,0
4443,74,2,25376.01,9.078331,1,137.4684,0
4444,45,4,19623.2,8.688645,1,167.4564,0
4445,57,1,23188.83,10.053460000000001,1,159.965,0
4446,38,3,15377.23,7.024458999999999,1,162.4653,0
4447,46,3,56868.44,9.149023,1,222.65,1
4448,42,4,23813.32,8.927502,1,222.6281,1
4449,62,3,32383.92,13.744079999999999,1,162.4689,1
4450,47,2,5570.57,8.931718,1,152.4742,0
4451,38,3,47890.17,12.17482,1,147.4564,0
4452,45,3,58187.04,12.124039999999999,1,114.9509,0
4453,77,9,14301.62,9.448072999999999,1,114.9509,0
4454,48,1,12122.59,6.665106,1,175.0211,1
4455,75,1,25130.75,7.739914,1,197.4876,0
4456,18,0,25947.16,10.71589,0,117.4392,0
4457,36,1,71686.32,8.313798,1,124.9643,0
4458,40,4,14912.08,5.486343,1,225.1457,1
4459,55,1,45856.05,10.510639999999999,1,147.4564,0
4460,18,3,8894.87,10.097389999999999,1,124.9607,0
4461,61,0,84292.41,9.437861999999999,1,232.65200000000002,1
4462,62,7,37029.52,13.04395,0,215.1591,1
4463,82,2,28823.65,15.08815,1,225.1457,1
4464,39,2,98176.66,6.1150709999999995,1,154.9919,0
4465,31,3,33568.24,5.229478,1,149.989,0
4466,54,7,41931.72,6.7721100000000005,0,214.9525,0
4467,21,1,20057.8,7.383215,1,222.6326,1
4468,49,1,110960.3,6.418039,1,137.4392,0
4469,42,7,33338.52,12.58951,1,149.9621,1
4470,33,4,1405.18,6.808472,1,152.4742,1
4471,62,1,67129.6,12.25073,1,149.9915,0
4472,88,2,143794.0,8.167479,1,184.967,1
4473,36,2,22082.05,9.874838,1,142.4855,0
4474,38,4,32253.23,9.303316,1,197.484,1
4475,82,0,100785.5,8.334039,1,159.9476,1
4476,22,2,21395.1,12.17483,0,124.9781,0
4477,46,2,22922.41,12.30949,1,139.9568,0
4478,37,4,7588.08,6.421434,1,182.4538,1
4479,22,0,57737.27,3.267635,1,275.1336,1
4480,51,0,35194.3,13.15165,1,149.9621,0
4481,73,0,12409.38,11.16634,1,152.4907,1
4482,84,0,14146.51,5.627745,1,92.45514,0
4483,88,1,14821.76,11.14208,1,152.4798,0
4484,64,4,57588.9,7.427685,1,197.5169,1
4485,72,0,39382.66,11.89241,1,240.1149,1
4486,28,0,93909.59,9.472208,1,202.4433,0
4487,25,4,14738.27,10.02031,0,182.4676,1
4488,58,1,83027.06,8.288306,0,194.9744,1
4489,74,0,25700.68,12.4173,1,270.1604,1
4490,87,0,18148.08,11.045060000000001,1,235.1555,1
4491,32,0,8457.83,7.457158,1,139.983,1
4492,27,3,29924.06,6.583497,1,119.9568,1
4493,61,4,48521.27,9.273629,1,177.6508,0
4494,30,9,13556.67,10.54776,1,232.6415,1
4495,60,1,45091.73,11.1808,1,144.9607,0
4496,81,1,55861.93,9.014014,1,212.6415,1
4497,83,0,13133.15,12.2074,1,139.9875,1
4498,63,3,16966.71,10.5572,1,117.4392,1
4499,50,1,54507.76,8.471092,0,172.5104,0
4500,45,3,30502.48,8.034529,1,192.4404,1
4501,30,1,17739.09,12.15506,1,194.9663,1
4502,87,0,348.67,10.36876,1,202.6362,1
4503,70,1,70656.34,10.97367,0,182.497,0
4504,28,0,30661.99,8.985930999999999,1,172.4441,0
4505,45,2,75255.33,12.69621,1,114.9658,0
4506,35,1,114401.9,7.455787,1,167.4847,0
4507,37,4,9447.9,10.66131,1,129.9483,0
4508,50,0,25990.9,15.407129999999999,1,147.4421,1
4509,34,1,22492.61,9.284367,1,139.9349,0
4510,58,7,23346.19,9.896438,1,117.4392,0
4511,42,3,84035.13,12.94275,1,117.47200000000001,0
4512,63,2,27432.43,10.42239,1,127.5067,1
4513,78,1,30351.92,4.990463,1,107.48200000000001,0
4514,89,7,22290.4,8.76195,1,257.6375,1
4515,18,3,21768.05,14.60563,1,174.9755,1
4516,89,0,17072.33,11.32238,1,184.9647,0
4517,66,10,61921.5,4.065974,1,132.466,0
4518,53,2,15625.86,10.74617,1,94.97283,1
4519,44,1,34790.72,8.719917,1,104.9629,0
4520,66,4,118179.2,12.48633,1,182.4676,1
4521,85,1,38644.0,12.26333,1,147.4713,0
4522,62,2,72453.23,8.236332,1,214.9663,0
4523,28,1,23660.82,10.79999,1,214.9525,1
4524,55,3,12526.34,12.17705,1,129.9483,0
4525,55,2,79125.31,8.854371,1,147.4564,0
4526,59,0,15840.4,7.194450999999999,1,154.9755,1
4527,28,0,13366.53,4.705946,1,204.9634,0
4528,38,2,48364.58,6.220807,1,127.4421,0
4529,79,1,94353.42,16.97213,1,129.9778,1
4530,34,1,66249.33,5.5483080000000005,1,149.9447,0
4531,61,9,35831.39,9.16108,1,142.4526,0
4532,71,2,93402.26,12.41991,0,232.62400000000002,1
4533,89,0,33004.01,3.7193080000000003,1,242.6435,1
4534,74,1,10992.6,7.997377,1,112.4551,0
4535,39,4,43769.45,10.21531,1,172.4871,1
4536,84,1,42889.58,11.2842,1,144.9607,0
4537,57,0,12204.42,7.210462,1,192.4567,0
4538,64,0,41895.1,10.9305,1,159.9942,1
4539,43,4,14233.75,8.080637,1,137.4616,0
4540,76,1,22935.18,11.97204,1,92.45514,0
4541,53,2,21579.33,9.419642,1,257.6549,1
4542,75,0,26811.22,10.9973,1,225.1457,1
4543,30,9,85003.51,5.475599,1,197.6288,0
4544,78,2,3598.04,12.82092,1,184.9496,0
4545,22,4,69497.03,10.46818,1,149.9778,0
4546,32,3,41207.42,9.044706,1,162.4538,0
4547,78,0,14825.22,6.946114,1,174.9699,1
4548,56,10,22142.61,14.23119,1,184.9715,1
4549,79,1,69833.88,8.989878,0,182.447,1
4550,68,1,60288.26,14.288,1,149.9447,0
4551,58,4,55582.0,7.601803,1,197.5169,1
4552,48,4,12224.95,9.780192999999999,1,157.4836,1
4553,70,4,6980.4,9.55673,1,102.4746,1
4554,67,3,27127.55,5.391776,0,117.47200000000001,0
4555,24,1,15544.73,8.073426,1,187.65599999999998,1
4556,44,4,64963.05,8.54284,1,127.4601,0
4557,51,1,48170.55,8.357842,1,129.9598,1
4558,54,0,23918.86,12.09121,1,152.466,0
4559,24,1,33281.77,3.9192370000000003,1,162.4608,0
4560,39,2,71032.95,13.85985,1,112.4844,0
4561,75,1,71503.36,10.952169999999999,1,237.6549,1
4562,70,1,7257.49,19.261110000000002,1,167.4564,1
4563,36,0,21092.07,5.6769989999999995,1,232.6415,1
4564,47,5,68629.48,8.266471000000001,1,179.9794,0
4565,71,3,59242.86,7.998222,1,257.6513,1
4566,51,0,48114.78,10.03556,1,159.9476,1
4567,85,2,7543.45,15.41425,1,172.4733,1
4568,79,2,8328.28,13.71415,1,169.9447,0
4569,69,0,48219.15,7.933312,1,194.9525,1
4570,32,3,10607.43,16.32484,1,232.62400000000002,1
4571,32,0,20998.16,9.566358000000001,1,117.4858,0
4572,65,3,66156.08,12.950239999999999,1,162.4538,0
4573,20,6,23334.38,15.41725,1,169.9447,0
4574,70,0,69183.29,13.7572,1,255.1198,1
4575,44,1,31012.18,13.08416,1,137.4616,1
4576,19,1,37461.63,9.424779,1,262.6106,1
4577,21,0,42139.77,9.838314,1,172.4441,0
4578,74,1,16197.52,10.53808,1,197.4876,0
4579,66,0,19161.27,6.776805,1,159.9642,0
4580,31,1,62028.51,7.150882000000001,1,149.9776,1
4581,18,2,23055.92,7.604163000000001,1,177.6508,1
4582,37,8,50998.43,8.259761,1,184.9496,0
4583,35,3,52984.07,7.37357,1,127.4586,1
4584,78,3,41637.08,9.542494999999999,1,172.4624,0
4585,61,1,81068.69,9.040251,1,139.9568,0
4586,57,1,40120.86,9.654898,1,114.9509,0
4587,74,6,51251.01,9.909877,1,79.97886,0
4588,19,0,11943.45,8.642754,1,232.6415,0
4589,53,1,38916.4,11.03946,1,184.967,0
4590,69,2,42780.53,10.17393,1,174.9744,1
4591,38,2,48911.65,10.270719999999999,1,202.65,1
4592,74,4,79890.24,7.279878999999999,1,200.1323,0
4593,66,1,24929.75,9.282026,1,144.9607,0
4594,87,4,58884.99,8.164724,1,104.9643,0
4595,55,1,48618.33,7.1211139999999995,1,182.4608,0
4596,25,0,23367.98,13.79996,1,114.9509,0
4597,20,3,27558.14,9.700117,1,144.9607,0
4598,82,3,46381.14,7.601603,1,174.9755,0
4599,89,3,54862.38,6.890953,1,159.9349,0
4600,39,2,14638.15,15.31615,1,169.9671,0
4601,48,2,84113.15,9.224349,1,129.9483,1
4602,24,6,22467.91,11.76153,1,79.97886,0
4603,40,1,69433.42,4.386127,1,160.0013,0
4604,21,0,82130.46,8.158876,1,149.9378,0
4605,59,1,59532.16,12.73982,1,182.4676,0
4606,58,0,23080.06,8.421514,1,187.4847,0
4607,33,4,52137.85,10.12355,0,92.45514,1
4608,35,0,56315.69,9.020485,1,139.9349,1
4609,24,3,15091.63,6.649137,1,144.9889,1
4610,79,8,14541.24,11.78479,1,184.9715,1
4611,40,1,41819.9,14.61938,1,159.9942,1
4612,75,3,116628.8,7.425681,1,159.9875,0
4613,73,3,8510.91,6.262471,1,159.9942,0
4614,21,3,54864.24,5.236974,1,214.9663,1
4615,75,3,51379.67,6.454722,1,240.1149,1
4616,68,8,31469.99,15.105220000000001,1,149.9913,1
4617,59,1,42452.02,14.39916,1,172.4441,0
4618,52,2,99168.2,12.64257,1,150.007,1
4619,20,1,15200.71,9.12824,1,127.4421,0
4620,86,1,23583.59,16.831970000000002,1,194.9882,0
4621,27,1,43148.68,10.52558,1,124.9643,0
4622,67,1,7500.54,9.192039999999999,1,137.4836,0
4623,37,0,3717.97,10.12336,1,222.6143,1
4624,41,4,19089.26,6.574955999999999,1,79.97886,0
4625,29,4,54929.43,10.962819999999999,1,192.4705,0
4626,31,9,25692.2,6.696491,1,220.1149,1
4627,57,0,1055.12,10.394789999999999,1,124.9781,1
4628,55,10,28643.72,5.565705,1,199.9902,1
4629,36,8,18232.01,13.7442,1,179.9476,0
4630,77,3,36545.88,5.9351400000000005,1,117.4686,0
4631,85,0,61034.25,5.436159,1,124.9781,0
4632,40,0,50321.62,8.865855,1,130.0064,1
4633,54,4,27152.87,10.641160000000001,1,159.9349,1
4634,77,1,32854.92,6.482151999999999,0,187.6094,1
4635,34,0,20545.0,8.222102,1,220.1323,1
4636,21,2,33029.84,12.60968,1,207.4754,1
4637,32,1,34552.94,11.25462,1,165.0182,0
4638,80,1,6960.12,10.52956,1,104.9923,0
4639,49,1,30638.08,9.208445,1,194.9581,1
4640,33,1,18308.7,9.649235000000001,1,117.4835,1
4641,65,2,44087.97,5.587786,1,152.466,0
4642,45,2,77615.02,9.242393,1,230.1344,1
4643,25,8,32005.71,9.736531,1,124.9607,1
4644,29,1,42123.52,11.89732,1,255.1336,1
4645,25,8,46766.41,8.671284,1,159.9349,0
4646,80,0,12363.22,7.581507000000001,1,245.1283,1
4647,76,3,9225.43,9.492721000000001,1,147.4421,0
4648,40,2,25303.83,12.56211,1,207.6094,1
4649,36,0,34999.62,6.706764999999999,1,190.1737,0
4650,87,4,50636.27,13.78311,1,172.4733,1
4651,21,2,133161.6,11.11437,0,159.9476,1
4652,29,3,50156.65,13.2393,0,79.97886,0
4653,77,4,22842.54,9.343359,1,220.1478,1
4654,62,1,24528.06,13.1717,1,242.6281,1
4655,38,8,25707.64,11.08933,1,179.9476,1
4656,41,0,50135.13,8.698426,0,207.6094,1
4657,23,0,62214.19,12.690489999999999,1,182.4608,1
4658,76,2,7377.09,12.84627,0,192.4705,1
4659,69,1,32032.54,8.081871000000001,1,139.9875,0
4660,37,0,23761.42,11.2072,1,184.9496,0
4661,47,4,57660.95,14.20931,1,117.4392,0
4662,86,2,12975.69,12.13152,1,127.4738,0
4663,80,0,24570.19,3.6096510000000004,1,162.4538,0
4664,51,4,11269.01,10.87695,0,130.0064,0
4665,25,2,13744.26,16.64511,1,172.4624,1
4666,84,2,64494.71,14.09036,1,129.995,1
4667,47,8,75524.57,12.528410000000001,1,179.9476,1
4668,33,0,22361.08,10.82392,1,200.1185,0
4669,47,1,27995.48,8.486542,1,197.6288,1
4670,75,4,16787.14,8.38306,1,159.9656,0
4671,55,1,38999.85,13.57109,1,104.9629,0
4672,36,1,40437.45,9.928535,1,167.4564,0
4673,46,1,34489.63,3.445762,1,172.4567,0
4674,57,0,29448.24,7.8299080000000005,1,235.1372,1
4675,75,0,32910.92,8.955689,1,114.9728,0
4676,50,6,8148.12,8.530991,1,270.1604,1
4677,34,10,63574.11,9.803773,1,235.1591,1
4678,38,3,47347.97,8.141997,1,252.6378,1
4679,64,3,27647.13,9.164022000000001,1,160.0122,0
4680,21,0,40598.75,7.277557000000001,1,242.6106,1
4681,31,2,40690.6,3.942126,1,104.9923,0
4682,26,7,40977.93,15.67211,1,230.1344,1
4683,27,1,8211.32,13.320820000000001,1,79.97886,0
4684,54,7,31168.17,9.976411,0,267.6647,1
4685,77,1,20122.14,9.531917,1,230.1344,1
4686,73,3,21336.57,6.783472,1,152.4555,0
4687,77,0,11548.26,4.170516,0,149.9707,0
4688,77,0,32382.9,10.291310000000001,1,159.9942,0
4689,63,4,2606.74,14.8463,1,164.9853,0
4690,35,4,9694.63,8.331754,1,134.9509,0
4691,63,2,18927.94,9.524691,1,190.127,1
4692,55,0,29360.19,10.12439,1,164.9889,0
4693,41,0,44031.24,6.1123959999999995,0,94.97283,0
4694,77,5,19315.16,8.990971,1,124.9643,0
4695,78,2,32498.09,15.591220000000002,1,124.9643,0
4696,39,0,41918.85,9.95519,1,242.6143,1
4697,51,1,68851.11,0.826998,0,159.9349,1
4698,22,1,29749.39,11.91957,1,255.1555,1
4699,30,0,67585.42,9.767413000000001,1,222.65,1
4700,32,4,52866.31,10.19732,1,277.6513,1
4701,74,0,82673.37,7.690174000000001,1,149.9598,0
4702,29,2,38159.22,4.460194,1,225.1457,1
4703,77,0,42693.35,4.443747,1,235.1417,1
4704,72,4,82818.2,8.884019,0,217.484,1
4705,32,0,21594.76,17.052960000000002,0,184.9853,1
4706,37,5,10949.55,12.94718,1,167.4564,0
4707,24,4,64951.03,9.946647,1,167.4564,0
4708,31,1,36500.99,11.5963,1,104.9781,0
4709,86,1,44969.31,13.235520000000001,1,187.4974,0
4710,70,1,68023.12,13.283729999999998,1,172.4885,1
4711,65,0,9626.88,9.902107,1,204.9797,1
4712,67,1,13773.86,9.876501,1,162.4689,0
4713,58,2,20358.54,8.927855000000001,1,154.9618,0
4714,71,1,39839.69,11.69477,1,182.447,0
4715,57,4,28008.97,10.640889999999999,0,114.9728,0
4716,82,3,84637.15,13.786810000000001,1,194.9744,1
4717,52,0,59958.03,7.998634,1,172.4624,0
4718,34,2,32331.8,8.532065,0,182.4608,1
4719,56,0,21580.42,9.278282,1,242.6281,1
4720,66,1,21810.7,10.05819,1,217.484,0
4721,85,1,18513.69,8.783005000000001,1,207.4974,0
4722,53,2,32753.3,9.308357,1,124.9781,0
4723,64,0,15037.18,13.1051,1,172.4705,1
4724,38,0,38532.04,10.48815,0,152.4624,1
4725,83,1,44241.07,13.182429999999998,1,132.466,0
4726,35,0,64075.52,10.21228,1,197.4945,0
4727,45,4,26656.35,9.311430999999999,1,104.9629,1
4728,44,1,49425.3,7.762996,1,182.447,0
